"Groupe";"CD_REF";"LB_NOM";"NOM_COMPLET";"NOM_VERN";"CLASSE";"ORDRE";"FAMILLE";"PN";"PN_det";"LRN";"LRN_det";"LRN_N";"LRN_N_det";"LRN_H";"LRN_H_det";"LRN_P";"LRN_P_det";"DH";"DH_det";"DO";"DO_det"
"Lépidoptères";246815;"Athrips pruinosella";"Athrips pruinosella (Lienig in Lienig & Zeller, 1846)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246814;"Athrips rancidella";"Athrips rancidella (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246821;"Athrips tetrapunctella";"Athrips tetrapunctella (Thunberg, 1794)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246818;"Athrips thymifoliella";"Athrips thymifoliella (Constant, 1893)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246841;"Chionodes apolectella";"Chionodes apolectella (Walsingham, 1900)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246839;"Chionodes continuella";"Chionodes continuella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246842;"Chionodes distinctella";"Chionodes distinctella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246843;"Chionodes electella";"Chionodes electella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246846;"Chionodes fumatella";"Chionodes fumatella (Douglas, 1850)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246838;"Chionodes holosericella";"Chionodes holosericella (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246847;"Chionodes ignorantella";"Chionodes ignorantella (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246836;"Chionodes lugubrella";"Chionodes lugubrella (Fabricius, 1794)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246845;"Chionodes nebulosella";"Chionodes nebulosella (Heinemann, 1870)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246840;"Chionodes perpetuella";"Chionodes perpetuella (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246837;"Chionodes tragicella";"Chionodes tragicella (Heyden, 1865)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246844;"Chionodes viduella";"Chionodes viduella (Fabricius, 1794)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246827;"Filatima angustipennis";"Filatima angustipennis Sattler, 1961";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";1021588;"Filatima incomptella";"Filatima incomptella (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246828;"Filatima spurcella";"Filatima spurcella (Duponchel, 1843)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246829;"Filatima tephritidella";"Filatima tephritidella (Duponchel, 1843)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246830;"Filatima textorella";"Filatima textorella (Chrétien, 1908)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246872;"Gelechia asinella";"Gelechia asinella (Hübner, 1796)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246871;"Gelechia aspoecki";"Gelechia aspoecki Huemer, 1992";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246874;"Gelechia basipunctella";"Gelechia basipunctella Herrich-Schäffer, 1854";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246879;"Gelechia dujardini";"Gelechia dujardini Huemer, 1991";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246873;"Gelechia hippophaella";"Gelechia hippophaella (Schrank, 1802)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246878;"Gelechia mediterranea";"Gelechia mediterranea Huemer, 1991";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246870;"Gelechia muscosella";"Gelechia muscosella Zeller, 1839";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246868;"Gelechia nervosella";"Gelechia nervosella (Zerny, 1927)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246875;"Gelechia nigra";"Gelechia nigra (Haworth, 1828)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246864;"Gelechia rhombella";"Gelechia rhombella (Denis & Schiffermüller, 1775)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";988603;"Gelechia sabinella";"Gelechia sabinella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246865;"Gelechia scotinella";"Gelechia scotinella Herrich-Schäffer, 1854";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246866;"Gelechia senticetella";"Gelechia senticetella (Staudinger, 1859)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246877;"Gelechia sestertiella";"Gelechia sestertiella Herrich-Schäffer, 1854";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246869;"Gelechia sororculella";"Gelechia sororculella (Hübner, 1817)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246876;"Gelechia turpella";"Gelechia turpella (Denis & Schiffermüller, 1775)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";937368;"Holcophora statices";"Holcophora statices Staudinger, 1871";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246859;"Mirificarma burdonella";"Mirificarma burdonella (Rebel, 1930)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246857;"Mirificarma cytisella";"Mirificarma cytisella (Treitschke, 1833)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246855;"Mirificarma eburnella";"Mirificarma eburnella (Denis & Schiffermüller, 1775)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246854;"Mirificarma flavella";"Mirificarma flavella (Duponchel, 1844)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246858;"Mirificarma interrupta";"Mirificarma interrupta (Curtis, 1827)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246856;"Mirificarma lentiginosella";"Mirificarma lentiginosella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246853;"Mirificarma maculatella";"Mirificarma maculatella (Hübner, 1796)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246861;"Mirificarma mulinella";"Mirificarma mulinella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246860;"Mirificarma ulicinella";"Mirificarma ulicinella (Staudinger, 1859)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";1028051;"Neofriseria hitadoella";"Neofriseria hitadoella Karsholt & Vives, 2014";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246825;"Neofriseria peliella";"Neofriseria peliella (Treitschke, 1835)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246826;"Neofriseria singula";"Neofriseria singula (Staudinger in Kalchberg, 1876)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246823;"Prolita sexpunctella";"Prolita sexpunctella (Fabricius, 1794)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246824;"Prolita solutella";"Prolita solutella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246862;"Psoricoptera gibbosella";"Psoricoptera gibbosella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246863;"Psoricoptera speciosella";"Psoricoptera speciosella Teich, 1893";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246849;"Sophronia chilonella";"Sophronia chilonella (Treitschke, 1833)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246850;"Sophronia humerella";"Sophronia humerella (Denis & Schiffermüller, 1775)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246852;"Sophronia santolinae";"Sophronia santolinae Staudinger, 1863";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246848;"Sophronia semicostella";"Sophronia semicostella (Hübner, 1813)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246851;"Sophronia sicariella";"Sophronia sicariella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246749;"Xystophora carchariella";"Xystophora carchariella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246750;"Xystophora pulveratella";"Xystophora pulveratella (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980563;"Caryocolum albifaciellum";"Caryocolum albifaciellum (Heinemann, 1870)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980564;"Caryocolum alsinellum";"Caryocolum alsinellum (Zeller, 1868)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980565;"Caryocolum amaurellum";"Caryocolum amaurellum (M. Hering, 1924)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246913;"Caryocolum blandelloides";"Caryocolum blandelloides Karsholt, 1981";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980566;"Caryocolum blandellum";"Caryocolum blandellum (Douglas, 1852)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980568;"Caryocolum blandulellum";"Caryocolum blandulellum (Tutt, 1887)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980569;"Caryocolum bosalellum";"Caryocolum bosalellum (Rebel, 1836)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980571;"Caryocolum cassellum";"Caryocolum cassellum (Walker, 1864)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980572;"Caryocolum cauligenellum";"Caryocolum cauligenellum (A. Schmid, 1863)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";640465;"Caryocolum dauphini";"Caryocolum dauphini Grange & Nel, 2012";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980573;"Caryocolum delphinatellum";"Caryocolum delphinatellum (Constant, 1889)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980575;"Caryocolum dianthellum";"Caryocolum dianthellum (Chrétien, 1925)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246917;"Caryocolum fibigerium";"Caryocolum fibigerium Huemer, 1988";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980576;"Caryocolum fischerellum";"Caryocolum fischerellum (Treitschke, 1833)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980577;"Caryocolum fraternellum";"Caryocolum fraternellum (Douglas, 1851)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246908;"Caryocolum gallagenellum";"Caryocolum gallagenellum Huemer, 1989";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";951238;"Caryocolum habeleri";"Caryocolum habeleri Huemer, 2020";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246921;"Caryocolum huebneri";"Caryocolum huebneri (Haworth, 1828)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";1020134;"Caryocolum improvisellum";"Caryocolum improvisellum (Rebel, 1936)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980579;"Caryocolum interalbicellum";"Caryocolum interalbicellum (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980580;"Caryocolum junctellum";"Caryocolum junctellum (Douglas, 1851)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246910;"Caryocolum klosi";"Caryocolum klosi (Rebel, 1917)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980581;"Caryocolum kroesmanniellum";"Caryocolum kroesmanniellum (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";951237;"Caryocolum lamai";"Caryocolum lamai Huemer, 2020";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";521518;"Caryocolum leucomelanellum";"Caryocolum leucomelanellum (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246905;"Caryocolum leucothoracellum";"Caryocolum leucothoracellum (Klimesch, 1953)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246907;"Caryocolum marmoreum";"Caryocolum marmoreum (Haworth, 1828)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";253285;"Caryocolum marmoreum marmoreum";"Caryocolum marmoreum marmoreum (Haworth, 1828)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";968338;"Caryocolum marmoreum mediocorsa";"Caryocolum marmoreum mediocorsa Varenne & Nel, 2013";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";443392;"Caryocolum mazeli";"Caryocolum mazeli Huemer & Nel, 2005";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";342580;"Caryocolum moehringiae";"Caryocolum moehringiae (Klimesch, 1954)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980582;"Caryocolum mucronatellum";"Caryocolum mucronatellum (Chrétien, 1900)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980583;"Caryocolum peregrinellum";"Caryocolum peregrinellum (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246920;"Caryocolum petrophilum";"Caryocolum petrophilum (Preissecker, 1914)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246896;"Caryocolum petryi";"Caryocolum petryi (O. Hofmann, 1899)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980584;"Caryocolum provinciellum";"Caryocolum provinciellum (Staiton, 1869)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246914;"Caryocolum proximum";"Caryocolum proximum (Haworth, 1828)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246897;"Caryocolum repentis";"Caryocolum repentis Huemer & Luquet, 1992";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980585;"Caryocolum saginellum";"Caryocolum saginellum (Zeller, 1868)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246906;"Caryocolum schleichi";"Caryocolum schleichi (Christoph, 1872)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980587;"Caryocolum tischeriellum";"Caryocolum tischeriellum (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980588;"Caryocolum tricolorellum";"Caryocolum tricolorellum (Haworth, 1812)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980589;"Caryocolum vicinellum";"Caryocolum vicinellum (Douglas, 1851)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";980590;"Caryocolum viscariellum";"Caryocolum viscariellum (Stainton, 1855)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246924;"Cosmardia moritzella";"Cosmardia moritzella (Treitschke, 1835)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";929422;"Ephysteris deserticolella";"Ephysteris deserticolella (Staudinger, 1871)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246928;"Ephysteris diminutella";"Ephysteris diminutella (Zeller, 1847)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";342593;"Ephysteris iberica";"Ephysteris iberica Povolný, 1977";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";929424;"Ephysteris insulella";"Ephysteris insulella (Heinemann, 1870)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246932;"Ephysteris inustella";"Ephysteris inustella (Zeller, 1839)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246933;"Ephysteris olympica";"Ephysteris olympica Povolný, 1968";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246926;"Ephysteris promptella";"Ephysteris promptella (Staudinger, 1859)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246978;"Gnorimoschema epithymella";"Gnorimoschema epithymella (Staudinger, 1859)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246977;"Gnorimoschema herbichii";"Gnorimoschema herbichii (Nowicki, 1864)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";342649;"Gnorimoschema nilsi";"Gnorimoschema nilsi Huemer, 1996";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";791665;"Gnorimoschema soffneri";"Gnorimoschema soffneri (Riedl, 1965)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246979;"Gnorimoschema steueri";"Gnorimoschema steueri Povolný, 1975";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Lépidoptères";246981;"Gnorimoschema streliciella";"Gnorimoschema streliciella (Herrich-Schäffer, 1854)";NA;"Insecta";"Lepidoptera";"Gelechiidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
